cvd;dow;temp.l1;temp.l2;temp.l3;temp.l4;dptp.l1;dptp.l2;dptp.l3;dptp.l4;o3.l1;o3.l2;o3.l3;o3.l4
51;Monday;3.901675415;3.787968749;3.834906504;4.503699923;4.401461005;4.205990583;4.224010907;4.932244093;1.36166492;1.367607761;1.322337012;1.242130422
33;Tuesday;3.892326724;3.780755827;3.799984021;4.473520862;4.416260687;4.204524596;4.188477615;4.912955483;1.293531717;1.364235266;1.329758623;1.318943392
57;Wednesday;3.894949109;3.774656494;3.770351083;4.384136013;4.432887643;4.205679648;4.162265013;4.772800405;1.356594532;1.355675085;1.339098058;1.291260973
49;Thursday;3.890085047;3.770094957;3.751749979;4.219140707;4.401945114;4.208995825;4.147947827;4.602478696;1.463836442;1.351318427;1.350627651;1.260246902
39;Friday;3.841131754;3.766056633;3.739926627;4.1169174;4.344233631;4.210647694;4.136870657;4.554799278;1.474508274;1.354154295;1.362173319;1.263670492
45;Saturday;3.788424044;3.759194666;3.728866779;4.098459845;4.298415952;4.208691311;4.125622574;4.553036376;1.441456284;1.35706873;1.375355176;1.247458642
42;Sunday;3.77313546;3.749304434;3.717396991;4.09427687;4.283969975;4.204019908;4.116505178;4.517591577;1.391859496;1.357050321;1.382353217;1.337639829
49;Monday;3.807449008;3.739118753;3.706932565;4.069477544;4.30928042;4.19881451;4.110394789;4.46982745;1.336058814;1.353334691;1.381714954;1.443141158
45;Tuesday;3.850624922;3.732113585;3.698319654;4.034495785;4.326107114;4.195688874;4.110886406;4.374588044;1.290450738;1.345906619;1.375263736;1.518432763
48;Wednesday;3.875957437;3.728666333;3.694918337;3.956620452;4.314763511;4.193648459;4.118388429;4.27723194;1.283350943;1.335825245;1.365057474;1.561331481
54;Thursday;3.910653839;3.727166468;3.696279003;3.888655594;4.352545715;4.190360775;4.130799298;4.211029712;1.230841509;1.325845434;1.361173307;1.46437594
54;Friday;3.957698023;3.72796773;3.703599978;3.807505441;4.390545626;4.189124541;4.147933716;4.14941288;1.175217634;1.312483584;1.360706954;1.408206453
43;Saturday;3.945608454;3.731601335;3.71673284;3.732301271;4.354408765;4.189645285;4.170782653;4.077273963;1.190526267;1.295554022;1.358791194;1.417334488
57;Sunday;3.930613289;3.733560554;3.732744155;3.699630208;4.329599691;4.186484733;4.192048465;4.106169142;1.294292416;1.280265718;1.356017117;1.417224447
53;Monday;3.931525503;3.733649641;3.747089959;3.728826643;4.368442211;4.180690887;4.208968146;4.170052147;1.280910295;1.272995155;1.349701864;1.456819864
54;Tuesday;3.928664973;3.733169406;3.758302403;3.77663439;4.363102383;4.177121665;4.22011379;4.251756809;1.227173852;1.265333918;1.340684005;1.486294985
43;Wednesday;3.926031742;3.731958553;3.7689022;3.788438486;4.38815422;4.172786163;4.228235694;4.294316881;1.212129265;1.254530486;1.329622484;1.504565348
55;Thursday;3.897642949;3.730021431;3.781383613;3.765451409;4.357451002;4.169895662;4.238494573;4.265550251;1.209387935;1.24334941;1.323782189;1.421670781
53;Friday;3.856535873;3.725544457;3.791720846;3.796986264;4.323278951;4.164427902;4.24687495;4.291985476;1.185038331;1.232576545;1.316753526;1.428207425
56;Saturday;3.777715209;3.71790089;3.795418134;3.887177131;4.21455229;4.156456558;4.246719912;4.406908835;1.170939325;1.220576161;1.314375147;1.354281908
40;Sunday;3.723402249;3.704781425;3.793615513;3.956412177;4.229747768;4.141027468;4.242990858;4.447535498;1.154504519;1.208054086;1.309563086;1.378176864
52;Monday;3.703067833;3.688271954;3.789363518;3.97894825;4.204637226;4.127343369;4.235915777;4.481827115;1.110983611;1.194991557;1.301730473;1.408846009
49;Tuesday;3.625218194;3.671075537;3.779743332;4.039070952;4.132476404;4.1126925;4.223725344;4.539341031;1.109050307;1.1796746;1.288607417;1.468458493
60;Wednesday;3.527481373;3.649300532;3.767672206;4.055583091;3.973310289;4.093788666;4.214905045;4.477302036;1.160761132;1.1654261;1.268679734;1.546456439
43;Thursday;3.511642432;3.621747568;3.753924956;4.05704282;3.95937779;4.064482132;4.204744716;4.475705403;1.243190855;1.15602141;1.256724462;1.422247826
61;Friday;3.616391034;3.594508323;3.737755129;4.066230563;4.050585226;4.035532304;4.190553442;4.506949083;1.268279675;1.153307532;1.245637208;1.401934389
53;Saturday;3.736386401;3.576414772;3.714346629;4.143639638;4.220706079;4.014703212;4.169328326;4.58072739;1.31441996;1.152929991;1.23744616;1.357337508
65;Sunday;3.833171974;3.568672896;3.683906339;4.222378814;4.325605399;4.00781784;4.138865628;4.689742232;1.321640644;1.156296385;1.227697426;1.376722793
54;Monday;3.945316949;3.569418652;3.658341479;4.142476866;4.474694128;4.009969523;4.113630823;4.605803737;1.281326993;1.160548769;1.21895006;1.362187506
68;Tuesday;4.012107436;3.579320542;3.636384993;4.087740975;4.569586164;4.024053735;4.084088033;4.661255196;1.292398781;1.16223958;1.210558204;1.356238144
53;Wednesday;4.036644721;3.594788808;3.615634141;4.072198238;4.603926722;4.045879845;4.059722337;4.592404289;1.391843958;1.165122566;1.200890302;1.372242393
47;Thursday;4.029312958;3.61243414;3.603173956;3.962986003;4.608980157;4.070560881;4.045173952;4.465682464;1.499480558;1.175583979;1.187934393;1.418331462
53;Friday;3.95527649;3.62954582;3.597852395;3.873041923;4.570617712;4.095395445;4.042657632;4.313265247;1.540105764;1.194163755;1.172213889;1.461527203
47;Saturday;3.789735179;3.641062761;3.598167332;3.804033655;4.360798356;4.116887618;4.043988435;4.275839372;1.581488223;1.215778784;1.16320196;1.378183981
61;Sunday;3.680572185;3.640391128;3.601274939;3.769706129;4.199006414;4.122716451;4.048532859;4.241815418;1.557837676;1.239906979;1.167747343;1.205626476
60;Monday;3.616531392;3.631740459;3.606633562;3.736816003;4.153115615;4.116577939;4.055174295;4.214647173;1.476944646;1.261440435;1.174960139;1.186621174
47;Tuesday;3.438601176;3.618425073;3.614158289;3.701531139;3.905413602;4.106907473;4.065391828;4.162701091;1.457097875;1.276372257;1.179011798;1.244979962
52;Wednesday;3.348245185;3.592401553;3.621014166;3.699695922;3.841245116;4.079394577;4.072084035;4.201570816;1.473732403;1.289313097;1.182758866;1.260234255
59;Thursday;3.34678302;3.560373704;3.623197843;3.745850106;3.841861071;4.047844532;4.071943361;4.276835345;1.430417967;1.302957312;1.185147888;1.289333235
57;Friday;3.34618986;3.529044805;3.621655001;3.775603044;3.847040898;4.017212269;4.069387712;4.288248148;1.445241473;1.313008383;1.188996887;1.278437161
55;Saturday;3.309263787;3.498626961;3.617043527;3.795590972;3.839446427;3.987902171;4.065113347;4.290061526;1.387206558;1.323619469;1.19489618;1.258970359
59;Sunday;3.223790649;3.46668263;3.608286197;3.828966728;3.768263961;3.959055804;4.059043408;4.292922201;1.338111406;1.329555948;1.199614518;1.282925704
64;Monday;3.204714298;3.429938734;3.597577304;3.828680559;3.746195009;3.926161324;4.053317674;4.264652933;1.270118119;1.331709331;1.200048514;1.345919708
66;Tuesday;3.202747944;3.393333513;3.585650945;3.816075143;3.743500169;3.892802019;4.048231883;4.230921127;1.227276034;1.32881422;1.205450526;1.277943406
54;Wednesday;3.238907787;3.358155948;3.572025493;3.810158508;3.784244989;3.860423778;4.040366081;4.244314075;1.194853087;1.322448415;1.219938693;1.152562262
44;Thursday;3.28067391;3.327255085;3.553350788;3.851375609;3.846701825;3.832293453;4.027439724;4.28968099;1.131768887;1.313147775;1.23726353;1.113584019
58;Friday;3.290411778;3.30118737;3.528945104;3.903247025;3.873603779;3.810088856;4.009957474;4.329867396;1.077093545;1.298741022;1.254100576;1.118237288
70;Saturday;3.300041766;3.277767908;3.501236934;3.922472899;3.886704992;3.791294743;3.990049964;4.342538922;1.035339016;1.280026797;1.268650672;1.144033419
62;Sunday;3.309507558;3.256991652;3.474024485;3.890468539;3.889248545;3.77488354;3.970810736;4.314088879;1.079469999;1.258179328;1.2797178;1.182773354
49;Monday;3.341030639;3.238724103;3.448562805;3.8432833;3.935981495;3.760013328;3.952021952;4.290208695;1.031965104;1.239574423;1.287451788;1.218281692
51;Tuesday;3.385515078;3.224403877;3.424206711;3.807779488;3.993531994;3.749818554;3.931895118;4.293082875;0.984505353;1.217696342;1.294308029;1.219019054
49;Wednesday;3.449343883;3.214766464;3.402329569;3.756905429;4.06331329;3.744918664;3.914474593;4.24369231;0.94002621;1.192769124;1.296447201;1.26969169
44;Thursday;3.516144868;3.210904922;3.384761492;3.685550332;4.113431789;3.745895142;3.900654742;4.186927376;0.936197845;1.16534378;1.292749791;1.332043628
63;Friday;3.533597758;3.212757133;3.367952395;3.668206481;4.121259051;3.751137183;3.885503291;4.202324343;0.95066563;1.138557892;1.287920629;1.327411253
58;Saturday;3.579415777;3.216617457;3.351953956;3.653086385;4.155395482;3.757566414;3.869749344;4.209159447;0.957346644;1.11358307;1.289060238;1.226246093
57;Sunday;3.651477307;3.224382475;3.33822428;3.620397168;4.201539215;3.766938401;3.858342505;4.149613093;0.985915751;1.089714509;1.28830095;1.235687941
42;Monday;3.673532218;3.237707083;3.32698069;3.588837316;4.210116127;3.779883961;3.84864786;4.129873562;1.057141082;1.068659021;1.282369873;1.290513686
41;Tuesday;3.701074916;3.252747662;3.318670362;3.554564368;4.23550602;3.79348258;3.843304067;4.076160128;1.167707414;1.053581731;1.27378545;1.312142347
42;Wednesday;3.711392893;3.269747635;3.311623087;3.545429578;4.23324061;3.808794143;3.838537624;4.076371027;1.400092449;1.04724131;1.263610573;1.323406885
62;Thursday;3.720547809;3.287390183;3.304831067;3.551407866;4.244667732;3.82378304;3.833949122;4.082716899;1.649447902;1.05821165;1.25068226;1.359037766
67;Friday;3.758304665;3.305641376;3.295091865;3.601650022;4.270336217;3.839574281;3.8234422;4.172562316;1.823964257;1.087364437;1.236299301;1.388231042
47;Saturday;3.778011934;3.326642264;3.28361216;3.63552492;4.288342892;3.857246963;3.815572192;4.14436703;1.938338366;1.128959175;1.22077174;1.423243724
47;Sunday;3.788347717;3.349066282;3.272623303;3.639737707;4.301520078;3.876144311;3.807540895;4.156408886;2.103020376;1.178490393;1.202161619;1.491349231
50;Monday;3.81223477;3.372296783;3.257508079;3.707958343;4.317137885;3.895993071;3.795466108;4.222168508;2.014144527;1.239421395;1.183532942;1.523207746
53;Tuesday;3.863507633;3.397543226;3.235825119;3.809024388;4.3704974;3.917330396;3.771652516;4.392427053;1.949964897;1.293270807;1.169033101;1.499829819
61;Wednesday;3.925264584;3.426902639;3.21288276;3.837361387;4.455710041;3.943160532;3.745528586;4.43177986;1.861709629;1.341713441;1.161306065;1.437506644
47;Thursday;3.93725074;3.460849689;3.198117272;3.739378358;4.454558406;3.97555491;3.725297007;4.362106302;1.89682293;1.382929368;1.156509813;1.42570861
48;Friday;3.954970253;3.495247046;3.1942044;3.609511202;4.476639298;4.007711647;3.718395009;4.195130258;1.846017104;1.425716059;1.156454358;1.388321035
54;Saturday;3.985423535;3.529959339;3.201015038;3.485567526;4.493251031;4.040706206;3.721940948;4.072509401;1.796993468;1.463731802;1.158586982;1.386365786
48;Sunday;4.049950537;3.565290371;3.221293833;3.32831108;4.515587257;4.073487763;3.740984434;3.88488271;1.772928448;1.497212308;1.159035087;1.434868016
64;Monday;4.101508641;3.603030233;3.25338989;3.199493134;4.560996413;4.105753552;3.773524189;3.729899339;1.768154519;1.528056372;1.161125223;1.434856756
49;Tuesday;4.14099591;3.641654007;3.295431684;3.101612068;4.629354494;4.138570277;3.816525233;3.621229676;1.779246849;1.557456664;1.171827456;1.338829645
44;Wednesday;4.161855974;3.679825733;3.345818084;3.029313494;4.664944827;4.17307386;3.868777833;3.533617473;1.860495736;1.586110021;1.19305673;1.218984192
40;Thursday;4.187737859;3.715933144;3.399744303;3.024756829;4.694828988;4.206492286;3.92758335;3.486381111;1.813423954;1.618609822;1.221159552;1.153910057
57;Friday;4.203476113;3.750400101;3.449520318;3.125221536;4.710188947;4.238450278;3.979507277;3.624104435;1.808745168;1.645344723;1.256905243;1.080090721
44;Saturday;4.209849667;3.782685467;3.497789159;3.186772241;4.697452273;4.268253151;4.026017137;3.73805931;1.846541634;1.66921949;1.295774361;1.067768861
54;Sunday;4.259562346;3.812194867;3.546871269;3.214370444;4.722788879;4.294043812;4.074297398;3.749801582;1.872863272;1.693295437;1.333171257;1.118428858
67;Monday;4.282693551;3.842286464;3.587116706;3.3733156;4.704776147;4.318954393;4.107922818;3.984837197;1.968417339;1.716724463;1.373074234;1.114066291
57;Tuesday;4.333136675;3.871372352;3.623161826;3.465611324;4.741539414;4.340366976;4.138031353;4.060961894;1.930879042;1.744267976;1.418374907;1.072329986
42;Wednesday;4.356949141;3.901494225;3.660746134;3.478027603;4.75891365;4.362354266;4.168656416;4.079740771;2.011875943;1.766165352;1.464713149;1.09151054
54;Thursday;4.467413873;3.930652148;3.699767667;3.492405423;4.790722357;4.383489263;4.199942733;4.096626194;2.046509285;1.790865945;1.516208218;1.05385427
44;Friday;4.480042083;3.965053333;3.73729038;3.54890786;4.827439602;4.404819931;4.23070051;4.129776538;2.07306436;1.814865893;1.56751911;1.091710082
59;Saturday;4.483526339;3.99776604;3.76887349;3.666725872;4.826247286;4.426848034;4.255579649;4.236120715;2.067277812;1.837615375;1.61866823;1.128516025
44;Sunday;4.441453109;4.028384156;3.798222115;3.730495518;4.78835478;4.447078673;4.277157545;4.304760807;2.05896729;1.8569006;1.667462312;1.193578305
52;Monday;4.386898756;4.053809121;3.825845722;3.783968762;4.775921512;4.463086343;4.296104172;4.360970888;1.978119215;1.872724672;1.714797838;1.243153694
40;Tuesday;4.343170803;4.073313972;3.85398854;3.802320817;4.755537909;4.4768581;4.315180944;4.376293411;2.047499833;1.88007686;1.760530317;1.290026898
45;Wednesday;4.302194574;4.087793059;3.882814126;3.81484022;4.687701603;4.487837616;4.336026742;4.367535733;2.150674233;1.890047821;1.80150332;1.377456831
44;Thursday;4.27873602;4.097603425;3.909626901;3.861067018;4.624578297;4.492688733;4.355974477;4.392738335;2.232841937;1.905221744;1.837500172;1.468856196
42;Friday;4.24192786;4.104227537;3.933863111;3.911558397;4.595299345;4.491984929;4.373550474;4.433704418;2.194387421;1.924207913;1.86870923;1.559011335
62;Saturday;4.222516272;4.106935993;3.95494369;3.966572338;4.569732262;4.48843255;4.387424733;4.48908705;2.309044089;1.938398988;1.900903878;1.568217217
57;Sunday;4.219320273;4.107197686;3.974030597;4.0023872;4.593212163;4.48248144;4.400497824;4.501710091;2.40772171;1.958964393;1.927026933;1.67475916
62;Monday;4.127276035;4.10631134;3.991913088;4.02546783;4.510921208;4.477708548;4.413718391;4.500681629;2.578070604;1.984920755;1.946259951;1.794368338
62;Tuesday;3.982604532;4.097994573;4.009931994;4.026806572;4.31281479;4.466503077;4.42821349;4.482461299;2.623728991;2.021597173;1.95804012;1.924790785
56;Wednesday;3.848723122;4.078674509;4.02816631;4.020719187;4.109404478;4.440742953;4.442401299;4.479003691;2.622616712;2.060136398;1.964630941;2.025940444
51;Thursday;3.725103546;4.049490486;4.042581365;4.062596727;3.955454465;4.400530207;4.452489266;4.51719437;2.575887988;2.097394174;1.96669514;2.116363475
52;Friday;3.69289091;4.011579061;4.054685376;4.076073236;3.921788413;4.34993769;4.459639288;4.529465533;2.565195124;2.130405602;1.962877405;2.221746439
53;Saturday;3.656519021;3.971752264;4.066394064;4.058900077;3.840075941;4.297940423;4.464554193;4.527041849;2.679161449;2.162120405;1.954013596;2.311695541
39;Sunday;3.616336688;3.92986846;4.074160299;4.088656438;3.818837501;4.241327401;4.464350563;4.561100146;2.815390365;2.20164054;1.943131347;2.360773366
63;Monday;3.602364864;3.885898418;4.078180354;4.112882556;3.81361937;4.184760473;4.459990611;4.578617118;2.933453795;2.250366377;1.933825291;2.365925093
34;Tuesday;3.635005303;3.841986143;4.076992294;4.155038145;3.880364416;4.129639507;4.449307422;4.624760519;2.874145086;2.306428329;1.936756718;2.231747513
47;Wednesday;3.733115931;3.801719479;4.070321203;4.200376277;4.022261767;4.081351684;4.433205064;4.659175023;2.694047403;2.356288407;1.955685782;2.050940987
64;Thursday;3.765611952;3.769891379;4.060431493;4.217021989;4.09548387;4.045317005;4.413083043;4.679159555;2.714086413;2.390785641;1.987021318;1.917421914
37;Friday;3.781633242;3.741788581;4.046301447;4.250657466;4.109391163;4.016523526;4.38882999;4.705948816;2.944203281;2.424053887;2.027682869;1.824746775
52;Saturday;3.811989201;3.716366748;4.02723542;4.294485062;4.10442535;3.990763003;4.360250126;4.737467564;3.136909559;2.470512259;2.083369847;1.661778179
30;Sunday;3.833293077;3.694799322;4.004231465;4.325176489;4.084207761;3.966820352;4.327535324;4.766486442;3.21047664;2.526830523;2.136919647;1.746576879
54;Monday;3.868385151;3.676480443;3.979579747;4.325631088;4.0582994;3.943692908;4.293647841;4.754469275;3.145212459;2.584333196;2.189519909;1.818173409
67;Tuesday;3.916178978;3.662358749;3.954642325;4.309472455;4.047937588;3.920938712;4.261581159;4.701555299;3.065094864;2.633202917;2.238280129;1.926287626
43;Wednesday;4.042460263;3.653323718;3.926274702;4.339376598;4.156951121;3.899709136;4.225523722;4.729331763;3.034674176;2.672594562;2.291244805;1.916877828
47;Thursday;4.285909038;3.654994797;3.895260566;4.362836428;4.376570502;3.888630012;4.187469714;4.73251708;3.162303541;2.706254972;2.341594972;1.996862835
48;Friday;4.504069147;3.675543985;3.863380615;4.371300861;4.568016821;3.895419268;4.147891266;4.738269034;3.274090544;2.745752245;2.388647072;2.0853314
52;Saturday;4.631526311;3.712633442;3.834448193;4.339621588;4.734468968;3.917649192;4.108243532;4.735118813;3.347341936;2.78993676;2.433746642;2.157876597
48;Sunday;4.785882091;3.759213806;3.808845053;4.312767053;4.914438382;3.953075767;4.071350879;4.703271464;3.327504287;2.836009819;2.477955818;2.217478362
48;Monday;5.009489039;3.816791203;3.786791129;4.29120218;5.11974678;4.002112947;4.040343702;4.63893903;3.344328475;2.877307398;2.522034302;2.265356603
49;Tuesday;5.111424611;3.889855137;3.768042474;4.283429796;5.249420813;4.065949585;4.01438628;4.597973055;3.324725432;2.916448991;2.57109753;2.240932538
32;Wednesday;5.092798103;3.969133939;3.75389468;4.266620989;5.251525157;4.138541332;3.994301236;4.555711985;3.268678794;2.950878965;2.615546547;2.347013371
45;Thursday;5.073641365;4.045646518;3.744086054;4.256193393;5.255598009;4.210279954;3.97980042;4.522188778;3.146099025;2.978296497;2.657408526;2.419682292
51;Friday;5.031789693;4.11922479;3.738074764;4.252749852;5.241449988;4.281094716;3.969129569;4.514014697;3.095892108;2.994205285;2.699024303;2.453020711
53;Saturday;4.991247531;4.18805326;3.739304931;4.200961607;5.17338874;4.349445584;3.965348341;4.464247024;3.158741499;3.004108601;2.739032989;2.498818836
41;Sunday;4.952036108;4.252026484;3.746253375;4.169251362;5.074716529;4.411282032;3.965467776;4.454650934;3.11747349;3.016178843;2.782616132;2.471976074
45;Monday;4.966144926;4.311022663;3.761324752;4.103346758;5.050489502;4.464296255;3.973512134;4.386172561;3.063747657;3.022995613;2.81995307;2.579448071
41;Tuesday;5.007525295;4.368605281;3.783154915;4.056792843;5.079267665;4.513658598;3.988464713;4.330129411;3.006555762;3.02391673;2.859098804;2.57079963
49;Wednesday;5.01483032;4.426242186;3.819129043;3.911333244;5.158037368;4.562862647;4.011974054;4.252746185;2.8397704;3.018840233;2.896623115;2.605533491
46;Thursday;4.983134459;4.480948265;3.863267864;3.851608128;5.125689158;4.615024757;4.045333612;4.161750921;2.88949583;3.000210541;2.93132489;2.649290396
51;Friday;4.974756213;4.529621479;3.915221292;3.796479349;5.049719788;4.661706588;4.086442757;4.10207315;2.93071742;2.984033935;2.960187047;2.729467785
31;Saturday;4.995561527;4.573775959;3.971623854;3.786475844;5.039200875;4.699621153;4.13253747;4.077982696;2.920398217;2.969947307;2.982472836;2.819182589
59;Sunday;5.11776499;4.615421038;4.031190051;3.793202731;5.056366536;4.733375199;4.185293573;4.02833804;3.17467076;2.954701798;2.991751355;2.994679068
50;Monday;5.215229156;4.661684724;4.094489554;3.79404523;5.134800933;4.764733119;4.244227499;3.985427198;3.276473294;2.9575899;2.998517729;3.028120943
38;Tuesday;5.274808113;4.710495745;4.161672696;3.796646271;5.217595402;4.797908947;4.305780826;3.993153243;3.244523631;2.967310008;3.006209893;3.022298914
49;Wednesday;5.291790918;4.758865505;4.233918491;3.785254609;5.282005072;4.833037784;4.369954496;4.003112631;3.114734112;2.974121455;3.013921643;3.030502721
45;Thursday;5.224762865;4.803546156;4.310006514;3.790905375;5.289964669;4.868573483;4.439008155;3.983960385;2.96343685;2.971346735;3.012263602;3.16260114
58;Friday;5.183893703;4.838430708;4.390684609;3.7830272;5.220896356;4.900234099;4.513075894;3.963509689;2.907834378;2.957906448;3.011620282;3.142488285
49;Saturday;5.182353819;4.86539173;4.476683221;3.76069453;5.170839097;4.922291256;4.595629804;3.892746535;2.885703367;2.940869917;3.01120076;3.128635665
36;Sunday;5.195185027;4.887352043;4.560750454;3.834857785;5.130915502;4.936128176;4.678464266;3.930939203;2.964647749;2.92255438;3.017225183;3.028230171
40;Monday;5.206604993;4.905695282;4.637354555;3.980903874;5.153837218;4.942917395;4.751209387;4.105585778;2.970115643;2.910079324;3.021734054;3.040459065
39;Tuesday;5.201950309;4.920814682;4.70515574;4.140203522;5.216643537;4.947899092;4.810671419;4.31718825;3.061375145;2.898208869;3.0214162;3.099576898
33;Wednesday;5.219587347;4.932115865;4.762716086;4.313542273;5.204530729;4.954596121;4.857871913;4.510053116;3.15312259;2.893378959;3.012477692;3.211453922
44;Thursday;5.257971235;4.941672195;4.814977838;4.413786235;5.181594034;4.958055043;4.899791924;4.602620048;3.094100717;2.895817063;2.997083792;3.295616859
43;Friday;5.337894294;4.951305083;4.86050934;4.53111218;5.167222893;4.957969112;4.931441214;4.759099395;3.135041898;2.894672814;2.984539979;3.251596579
45;Saturday;5.367225055;4.964343117;4.897889027;4.666657477;5.233425565;4.955478264;4.955656928;4.871087125;3.212546271;2.896959977;2.977663939;3.170092854
51;Sunday;5.334730311;4.977473021;4.927910677;4.789631288;5.267842964;4.956754641;4.972637774;4.978190343;3.253224366;2.904912384;2.976735664;3.089957911
36;Monday;5.28204551;4.986584959;4.953041586;4.874888552;5.177766458;4.959673228;4.987232517;5.018334827;3.338301104;2.915766083;2.969367561;3.184102829
39;Tuesday;5.240436508;4.990476255;4.977658155;4.895413612;5.142846376;4.955288129;5.005185707;4.977165054;3.30670527;2.933181223;2.94535383;3.418619253
52;Wednesday;5.261183474;4.990220478;4.996663979;4.982123297;5.22328879;4.947669266;5.021831149;4.997302115;3.169876046;2.949165163;2.917943432;3.467946135
43;Thursday;5.28785299;4.990696537;5.008131157;5.091989012;5.32042197;4.94530263;5.032722166;5.078437973;3.006086424;2.956020726;2.903293914;3.291683843
52;Friday;5.342261765;4.992671069;5.0124484;5.194614777;5.429037059;4.949572273;5.036070915;5.186047842;2.881784601;2.951445798;2.900676804;3.122825584
45;Saturday;5.377797186;4.998467645;5.008391806;5.313241764;5.516484757;4.96154197;5.030152225;5.319479983;2.845332106;2.938137307;2.902656268;3.052877807
34;Sunday;5.380895978;5.007044364;4.996418642;5.424898268;5.584124344;4.979992222;5.013732483;5.471337615;2.84886069;2.922607562;2.89904913;3.119898906
56;Monday;5.435522946;5.016396072;4.976975039;5.528841663;5.620894244;5.00385683;4.987047159;5.620322479;2.836884149;2.908090174;2.887867127;3.211665847
43;Tuesday;5.500767865;5.030405711;4.955894112;5.552331189;5.709193897;5.031095153;4.958571427;5.652900647;2.81128528;2.893756887;2.871992418;3.261759346
44;Wednesday;5.605440081;5.049546906;4.943239571;5.44117232;5.811212494;5.065156307;4.93769918;5.560077477;2.842841051;2.878571064;2.863391191;3.146496851
31;Thursday;5.620332355;5.076070148;4.939614492;5.329142648;5.898773452;5.106465247;4.924574241;5.472891843;2.866237811;2.866261641;2.862520845;3.028314644
44;Friday;5.670623056;5.103052049;4.940235666;5.288368489;5.942663549;5.153417608;4.919388444;5.390322676;3.029479803;2.855823513;2.868050237;2.932727658
51;Saturday;5.686900124;5.132714915;4.948448729;5.204519798;5.922020042;5.202289474;4.925082737;5.273037673;3.058452884;2.85701079;2.874183888;2.923307006
40;Sunday;5.701289312;5.162014125;4.97140466;5.026516619;5.875487159;5.247792871;4.945655581;5.104522706;3.110314955;2.85983768;2.884172402;2.87425516
46;Monday;5.736216667;5.190264125;5.00221661;4.94737516;5.893040433;5.287520531;4.977486395;4.987623508;3.096712258;2.865758913;2.895794388;2.858572056
57;Tuesday;5.782784155;5.218769207;5.03267604;4.982897705;5.962416253;5.325843152;5.0120957;4.988112381;3.225250477;2.870011829;2.906277727;2.881810506
41;Wednesday;5.862405849;5.248376394;5.062548399;5.021970626;6.00575955;5.366348607;5.049810471;4.985417396;3.301131435;2.882970229;2.910116125;2.982326133
54;Thursday;5.935517575;5.281491732;5.089900917;5.088836976;6.06737716;5.406999621;5.089433349;5.000988113;3.418168628;2.900869429;2.911954488;3.021723329
56;Friday;6.054477943;5.31769345;5.114403692;5.161585509;6.20381985;5.449106183;5.12669035;5.076178216;3.557924949;2.926405796;2.920485953;2.946036081
40;Saturday;6.141619144;5.36032127;5.135765452;5.240596354;6.214294175;5.498159717;5.158559082;5.194731251;3.664469603;2.960840485;2.928884025;2.97171781
55;Sunday;6.191690607;5.407003249;5.157777965;5.270308867;6.209733403;5.545147898;5.189704291;5.249289655;3.662355787;3.001606744;2.936168322;3.016002721
54;Monday;6.296395186;5.454903214;5.182720607;5.270935841;6.205952199;5.588998484;5.223743954;5.252367971;3.768845001;3.040863796;2.941591963;3.071724581
63;Tuesday;6.414589731;5.507795537;5.208433714;5.304277493;6.290964285;5.629606225;5.264706853;5.199250668;3.869483685;3.086714832;2.935940401;3.254426651
32;Wednesday;6.418962073;5.566546726;5.232046314;5.380867674;6.305523993;5.673237588;5.304773607;5.255367568;3.783035154;3.13875205;2.93432433;3.231191497
40;Thursday;6.414207979;5.622958336;5.254866527;5.440020568;6.272464163;5.714928894;5.340021698;5.365090851;3.756167278;3.183276013;2.936523246;3.211898749
39;Friday;6.356506926;5.676434248;5.278701497;5.472378202;6.248570984;5.751477568;5.374264449;5.418536177;3.67510586;3.224636996;2.938612849;3.243896986
37;Saturday;6.331466612;5.723033403;5.311292404;5.395956683;6.207052263;5.78368098;5.409057738;5.44708935;3.736838703;3.258559633;2.960909517;2.994684528
30;Sunday;6.307171127;5.76485074;5.351769259;5.330534054;6.235751538;5.81025548;5.44892419;5.410611519;3.789164696;3.294638797;2.994587629;2.871479935
32;Monday;6.291107961;5.801723395;5.398039905;5.293149612;6.215432785;5.836080875;5.494816467;5.360756347;3.887772127;3.331804214;3.030701567;2.875659256
35;Tuesday;6.282795487;5.834149701;5.447211798;5.294103122;6.175946251;5.857398734;5.546036879;5.320757747;3.845744794;3.373399075;3.061480657;2.988769309
43;Wednesday;6.304044727;5.862815905;5.492613149;5.38438441;6.193675223;5.872791824;5.598569633;5.333902755;3.930296272;3.409620751;3.083628098;3.144623851
43;Thursday;6.382476506;5.890090819;5.535174154;5.458834414;6.298537752;5.886582432;5.646119822;5.430908334;3.96119222;3.449929602;3.102633113;3.22200265
49;Friday;6.447124959;5.920171629;5.577281719;5.500171747;6.379993045;5.905262401;5.689159833;5.520838896;3.934725822;3.49050328;3.120341397;3.274534803
57;Saturday;6.498931416;5.952002164;5.619894576;5.529824289;6.458159131;5.92725823;5.727736304;5.611346976;3.972572972;3.527127485;3.144102264;3.224930188
50;Sunday;6.523945978;5.984600728;5.662839073;5.562897288;6.51081155;5.952368171;5.766057007;5.645007395;4.073751015;3.56431621;3.168849542;3.245540235
36;Monday;6.494414191;6.016055079;5.704672765;5.615652035;6.447117985;5.978628759;5.807244666;5.637393344;4.019655238;3.606359239;3.201354707;3.175912865
